date,headline,summary
2025-04-25,Tether commercial paper exposure now under $50M — CTO,"Tether is also looking to become more transparent, having hired a new accounting firm to conduct regular audit and attestation reports to ensure its stablecoin is properly backed by USD."
2025-04-25,Central banks can push DeFi into mainstream — Swiss National Bank official,"A combination of centralization and decentralization is a perfect mix for the development of crypto and DeFi, according to a Swiss National Bank official. "
2025-04-25,Russia unlikely to choose Bitcoin for cross-border crypto payments: Analysis,"Bitcoin looks suitable for Russia’s crypto cross-border payments at first glance, but there are many reasons why such a choice is highly questionable."
2025-04-25,3 reasons why USDC stablecoin dropping below $50B market cap is Tether's gain,"The stablecoin's top-rival Tether has witnessed growth in its market cap, on the other hand."
2025-04-25,Total crypto market cap shows strength even after the Merge and Federal Reserve rate hike,"Many of the top-80 cryptocurrencies dropped by 15%+ in the past week, but the Tether premium in Asia-based futures markets shows traders remain calm. "
2025-04-25,New York judge orders Tether to document USDT backing ,The court accepted the plaintiffs’ requests to provide “undoubtedly important” documents in the alleged fraud case.  
2025-04-25,Indian exchange WazirX follows Binance in delisting USDC,"Just like Binance, India-based exchange WazirX will implement BUSD auto-conversion for balances of USDC, USDP and TUSD at a 1:1 ratio in October."
2025-04-25,Tether USDT stablecoin goes live on Near Protocol to boost DeFi presence,"Tether USDT is now live on 11 blockchain networks, including the Near Network, Polygon, Kusama, Ethereum, Omni and others."
2025-04-25,Gate​.io users at risk as scammers fake giveaway on hacked Twitter account,"The fake website is actively promoting a fake giveaway of 500,000 USDT while asking users to connect their wallets (such as MetaMask) to claim the rewards."
2025-04-25,"US stablecoin bill to ‘cement’ dollar dominance, fight sanction evasion","The Lummis-Gillibrand Payment Stablecoin Act is a step in the right direction, but enactment in an election year may be difficult.  "
2025-04-25,TRC-20 USDT circulation hits record high 5 years after Tron mainnet launch,"Over 60% of USDT's supply is currently issued on the Tron blockchain, according to Tether data."
2025-04-25,"Crypto Biz: Six months on from FTX, Tether mines BTC, and Nvidia’s AI superchips","This week’s Crypto Biz looks at the crypto industry since the FTX collapse, Tether’s Bitcoin mining in Latin America, Tabi’s funding round and Nvidia’s artificial intelligence machines."
2025-04-25,"Tether launching new arm to create, coordinate educational initiatives","Education provides the tools to catalyze the rewriting of economic history, CEO Paolo Ardoino said.  "
2025-04-25,"Tether posted record $2.85B profit in Q4, driven by T-bills","The stablecoin issuer saw “record-breaking net profit” in the last quarter of 2023, primarily due to earnings from U.S. Treasury securities."
2025-04-25,Swiss city of Lugano embraces diverse digital currencies future,"Bitcoin, CBDCs and stablecoins could coexist in Lugano, as they can potentially serve different purposes for users, the city’s chief financial officer believes."
2025-04-25,$3.1T in illicit funds flowed through global financial system in 2023,"The key takeaway for numerous crypto entrepreneurs and investors on X was no mention of Bitcoin, crypto or stablecoins in the Nasdaq report on financial crimes."
2025-04-25,Cantor Fitzgerald head on Tether reserves: ‘They have the money’,"Howard Lutnick should be in a position to know about Tether’s finances, as his company is its U.S. Treasury securities portfolio manager. "
2025-04-25,Tether responds to UN report about ‘illicit activity’ of USDT,"The UN “completely neglects” developing economies using stablecoins like USDT because servicing them would be “unprofitable” for the agency, Tether argued."
2025-04-25,TrueUSD stablecoin depegs as holders dump $330M in TUSD  ,"TUSD tumbled as low as $0.984 on Jan. 15, amid reports that holders are cashing out for USDT and reported difficulties posting real-time attestations of its reserves."
2025-04-25,"Crypto doesn’t need a blockchain or token, Tether CEO says","The crypto industry should focus on providing “real-world use cases” without using tokens or the blockchain, says Tether CEO Paolo Ardoino. "
2025-04-25,"China cracks down on Tether, Hong Kong to introduce licenses for stablecoins: Law Decoded","While Chinese authorities continue prosecuting stablecoin use, Hong Kong is working on legalizing it. "
2025-04-25,China calls for crackdown on Tether stablecoin over illegal forex trading,China’s Supreme People’s Procuratorate has warned that using Tether as a medium of exchange between local and foreign currency is illegal.
2025-04-25,Bitrace report zeroes in on stablecoin money laundering methods,"Illegally obtained stablecoin may sell at a premium or a discount, depending on how it is being laundered. "
2025-04-25,Tether mints $1B USDT for ‘inventory replenish’ — CEO Paolo Ardoino,"Tether Treasury minted another 1 billion “authorized but not issued” USDT on Christmas Day, triggering some skepticism from the community."
2025-04-25,How to buy Tether (USDT),Seamlessly delve into the world of crypto — find out the various ways to buy USDT and securely store it.
2025-04-25,"Crypto Biz: Tether’s bumper 2023, Global X pulls Bitcoin ETF filing, and more",Tether’s robust performance in 2023 shows rising demand for stablecoins and closer ties between crypto firms and the traditional financial system. 
2025-04-25,The Pope and US regulators warn about AI risks: Law Decoded ,The head of the Catholic Church warned humanity of AI’s potential dangers and explained what needs to be done to control it.
2025-04-25,‘I’m a big fan’: Cantor Fitzgerald CEO praises Tether and Bitcoin,Cantor Fitzgerald has been managing Tether’s now $90 billion Treasury portfolio since late 2021. 
2025-04-25,Tether announces wallet-freezing policy for OFAC-sanctioned persons,Tether is expanding control sanctions to the secondary market in an effort to cooperate with regulators in the United States.
2025-04-25,"Bitcoin price hit 2023 high, so why are retail traders waiting on the sidelines?","Bitcoin price keeps going up, but retail traders are not piling in yet. Cointelegraph explores why. "
2025-04-25,"Tether moving into infrastructure, energy production, CEO Ardoino says ","Tether will build renewable energy facilities in Uruguay and El Salvador, the new CEO told Cointelegraph."
2025-04-25,Tether’s ‘new era for capital raises’ Bitfinex bond  stutters,The ALT2611 tokenized Tether bond from Bitfinex has only managed to raise 15% of its target two weeks after launch.
2025-04-25,Ethereum price falls as regulatory worries and pause in DApp use impact investor sentiment,Ether price struggles amid regulatory concerns and a drop in DApp usage. 
2025-04-25,Bitcoin traders’ bullish bias holds firm even as BTC price dips to $37K,BTC’s correction reveals a disconnect between pro traders’ confidence and retail investors’ skepticism amid regulatory shifts.
2025-04-25,"Tether, Bitfinex agree to drop opposition to FOIL request",Tether and Bitfinex say the decision not to appeal the Freedom of Information Law request by several media outlets was made in the interests of transparency.
2025-04-25,City of Lugano integrates Polygon into its crypto payment system,"Polygon has been a partner of the Swiss city since at least 2022, providing the infrastructure for its stablecoin."
2025-04-25,Rethinking Bitcoin ‘dominance’ at 51% — A misleading metric?,"Bitcoin dominance is a largely redundant metric — if you believe BTC and crypto “altcoins” should be in the same category at all, that is. "
2025-04-25,US Justice Department seizes 9M USDT amid $225M illicit funds frozen by Tether,Officials reported the seizure was tied to an organization responsible for “pig butchering” romance scams.
2025-04-25,Tether’s bank partner Britannia sued over $1B deposit: Report,Tether’s bank partner Britannia is reportedly facing a lawsuit over claims it failed to pay the full price of revenue-generating assets allegedly related to a deposit from Tether.
2025-04-25,Tether freezes $225M in USDT linked to romance scammers amid DOJ investigation,The stablecoin issuer reported the illicit funds had been used by a Southeast Asia-based crime syndicate responsible for a “pig butchering” romance scam.
